Client,Supplier,SupplierAccountGroup,SupplierName,SupplierFullName,IsBusinessPurposeCompleted,CreatedByUser,CreationDate,IsOneTimeAccount,AuthorizationGroup,VatRegistration,AccountIsBlockedForPosting,TaxJurisdiction,SupplierCorporateGroup,Customer,Industry,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,PostingIsBlocked,PurchasingIsBlocked,InternationalAllocationNumber1,InternationalAllocationNumber2,InternationalAllocationNumber3,AddressId,Region,OrganizationBpName1,OrganizationBpName2,CityName,PostalCode,StreetName,Country,ConcatenatedInternationAllocNo,SupplierProcurementBlock,SuplrQualityManagementSystem,SupplierLanguage,PhoneNumber1,FaxNumber,IsNaturalPerson,VatLiability,ResponsibleType,TaxNumberType,BusinessType,BirthDate,SortField,PhoneNumber2,DeletionIndicator,TaxInvoiceRepresentativeName,IndustryType,TradingPartner,DataMediumExchangeIndicator,TrainStationName,AlternativePayeeIsAllowed,SupplierIsPlantRelevant,SupplierPlant,FactoryCalendar
100,0000562605,ZE01,Rezende - Componentes,Rezende - Componentes,,BE6GFN,20170626,,EBGO,GT24FTPJZD,,BR4671182670,,0010081436,9997,27264070170740  ,22673722002,,,,,,,3656858,42283,7,0001542590,RS,Rezende - Componentes,Operations,Silveira do Oeste,75549113,"Alameda de Montenegro, 67",BR,3656858422837,01,4077,P,+5584948008152,,,,,FR,,,REZENDE,,,,Comercio B2B,,,,,,P001,01
600,0000562641,ZLIF,Teixeira - Componentes,Teixeira - Componentes,,ZOTUZLSHXE,20180312,,,56039548005485,,,,0010064829,3395,56039548005485  ,,,,,,,,3355136,37509,9,0007212928,MG,Teixeira - Componentes,Shared Services,Guerra,74855074,"Estação de da Conceição, 85",BR,3355136375099,02,0611,P,+5536961335971,,,,01,FR,,,TEIXEIRA,,,,Distribuicao Nacional,,,,,,P003,01
200,0000562663,ZE01,Campbell-Thomas - Materiais,Campbell-Thomas - Materiais,,EBUO8318C2,20140626,,,WBFITZB9JY,,,,0010039902,0054,32QLBEJLB,,,,,,,,0001761,66542,0,0009131183,BC,Campbell-Thomas - Materiais,Trading Ltd.,Lake Angela,076554,677 Stevens Drive,CA,0001761665420,02,3376,E,+15652146086,+15654581759,,,,US,,,CAMPBELLTH,,,,,,,,,,P002,01
400,0000562782,ZIMP,Duarte - Materiais,Duarte - Materiais,,YFNPMW84JFZ,20221116,,B6BH,,,BR8299936680,,0010093017,9755,65182642757786  ,,,,,,,,5328976,83712,1,0009786769,SP,Duarte - Materiais,Industrial EIRELI,Caldeira,55098893,Viela Melo,BR,5328976837121,01,7301,P,+5541939774780,,,,,GB,,,DUARTE,,,,Distribuicao Nacional,,,,,,P003,01
812,0000562824,ZE01,Hussain-White - Logistica,Hussain-White - Logistica,,X059Y2P55,20140701,,,4WABNXO,,GB9737641033,,0010084468,5384,GB877859147943,24038561646,TQACA9CYWXENJG6MEA,,,,,,9888260,25695,6,0006144650,LDN,Hussain-White - Logistica,Foods PLC,Tinastad,IK6274VE,1 Waters Land,GB,9888260256956,02,8294,E,+41103612438,,,,,MX,,,HUSSAINWHI,,,,,,,,,,P004,02
510,0000562835,ZIMP,有限会社高橋鉱業 - Componentes,有限会社高橋鉱業 - Componentes,,VD504XRVB,20141027,,,,,JP7815383416,,0010021709,8867,J968PZWEQPD53DB3,,,,,,,,7067512,94527,7,0002976674,XX,有限会社高橋鉱業 - Componentes,Chemicals 株式会社,西多摩郡瑞穂町,63397,427 伊藤 Street,JP,7067512945277,01,2543,J,+86965051659,,,,,FR,,,有限会社高橋鉱業,,,,,,,,,,P001,02
400,0000562912,ZIMP,Anastasi SPA - Logistica,Anastasi SPA - Logistica,,RLI9DTF2W,20160901,,,,,,,0010023592,1641,F7TYBY6E0W4EY,,,,,,,,4283049,78703,3,0008111921,VEN,Anastasi SPA - Logistica,Metals S.r.l.,Pellio Intelvi,016745,"Vicolo Cristoforetti, 925",IT,4283049787033,01,0382,I,+23731359095,,,,,US,,,ANASTASISP,,,,,,,,,,P004,02
100,0000562962,ZOTH,Pierre - Logistica,Pierre - Logistica,,U1V2QO2,20250823,,,,,,,0010113813,1409,8MWC1NKZVD19N9,,,,,,,,5620682,74204,7,0008701104,HDF,Pierre - Logistica,Import,Richardnec,33120,avenue Isabelle Toussaint,FR,5620682742047,02,,F,+20977105827,,,,,,,,PIERRE,,,,Processos Continuos,,,,,X,P004,01
400,0000562988,ZE01,Magnani-Scarponi e figli - Servicos Industriais,Magnani-Scarponi e figli - Servicos Industriais,,EVR8TE5YQ6VL,20210930,,,,,,,0010062492,1397,58BW7HJPT,,,,,,,,4153122,35947,9,0003375358,VEN,Magnani-Scarponi e figli - Servicos,Pharma S.p.A.,Riparbella,86667,"Stretto Elladio, 0",IT,4153122359479,02,9149,I,+45972611038,,,,,US,,,MAGNANISCA,+74548219369,,,Distribuicao Nacional,,,,,,P002,
400,0000563030,ZIMP,Porto Sousa S.A. - Materiais,Porto Sousa S.A. - Materiais,,OJBO317VKIP,20141225,,,39229292120041,,BR5039419317,,0010075718,1496,39229292120041  ,,,,,,,,1879835,89785,3,0006792578,,Porto Sousa S.A. - Materiais,Systems ME,Costa da Prata,91724965,Colônia Pastor,BR,1879835897853,01,8701,P,+5575960412768,,,,,BR,,,PORTOSOUSA,,,,,232008,,,,,P001,02
300,0000563032,ZOTH,Andrade Ltda. - Componentes,Andrade Ltda. - Componentes,,EF9I0HL,20140407,,,80251030925689,,,,0010106845,9240,80251030925689  ,39704064786,,,,8TYX8JQHAWCM76J5UFW3,,,9285486,97087,8,0000379462,BA,Andrade Ltda. - Componentes,Wholesale S.A.,Campos de Fernandes,12300428,"Quadra Nunes, 2",BR,9285486970878,01,7047,P,+5556958790849,,,,,US,,,ANDRADELTD,+555633618926,,,Canal Digital,,,,,,P002,02
400,0000563077,ZE01,"Hussain, Robinson and Hooper - Componentes","Hussain, Robinson and Hooper - Componentes",,KRG3N,20150601,,99MP,,,GB9002869080,,0010119971,2844,GB801099521200,,,,,,,,6518229,01557,0,0003428154,BIR,"Hussain, Robinson and Hooper - Comp",Foods Ltd,Port Danielleshire,AU1365YN,3 Ashley Square,GB,6518229015570,02,4243,E,+32688875930,+78503120315,,X,,US,,,HUSSAINROB,,,,,,,,,,P002,02
700,0000563088,ZLIF,Ferrell-Davis - Servicos Industriais,Ferrell-Davis - Servicos Industriais,,1R7HXEMWT,20130724,,,9MVTP80526Y,,US4741096882,,0010049705,3493,58-8407025,51195879844,,,,,,,8938767,63694,5,0005235035,MA,Ferrell-Davis - Servicos Industriai,Systems LLC,Nicoleburgh,78272,74574 Jones Trafficway,US,8938767636945,01,8928,E,+18364613765,,,,,MX,,,FERRELLDAV,+13834598744,,,,,,food include,,,P001,01
510,0000563100,ZLIF,Banca Privada Españolas S.L.N.E - Materiais,Banca Privada Españolas S.L.N.E - Materiais,,VTWP4UG2O,20130724,,,,,ES2826456023,,0010113791,4756,0DDQRBM45N2Q,,,,,,,,7943489,29436,4,0002644183,AND,Banca Privada Españolas S.L.N.E - M,Shared Services,Zaragoza,95420,Rambla de Ágata Landa 62 Puerta 0,ES,7943489294364,02,7353,S,+44810644390,,,X,,,,,BANCAPRIVA,,,,,,,,,X,P003,01
600,0000563288,ZOTH,Mude - Componentes,Mude - Componentes,,54Y457P,20241202,,IJTT,DE043688451,,,0000234049,0010119341,4358,DE354983794,,,,,,,,2984647,99531,7,0000257059,,Mude - Componentes,Trading GmbH,Erkelenz,75681,Achim-Wähner-Platz 6035,DE,2984647995317,01,7597,D,+49719810810,,,,,GB,,,MUDE,,,Balthasar ,,,,,,,P004,01
200,0000563309,ZSVC,小林ガス有限会社 - Materiais,小林ガス有限会社 - Materiais,,AAK3QJ6RT3YX,20120930,,,Y9VIHZ0OA3F18QNJM3,,,,0010050907,7576,19ZV4H3R1,21748128221,,,,,,,5885636,41103,8,0001698974,XX,小林ガス有限会社 - Materiais,Export,長生郡長生村,090299,135 田中 Street,JP,5885636411038,02,7762,J,+69904781355,,,,,BR,,,小林ガス有限会社,,,,Distribuicao Nacional,,,,,,P002,01
100,0000563413,ZLIF,Giner & Asociados S.A. - Servicos Industriais,Giner & Asociados S.A. - Servicos Industriais,,9HEEENIGAM1,20140506,,,,,ES2183698721,,0010086150,9629,0ESX9SIQ0OX04H,,,,,,,,8682445,45729,1,0008372620,MAD,Giner & Asociados S.A. - Servicos I,Wholesale S.A.,Girona,95446,Cañada de Marta Torre 63 Puerta 8,ES,8682445457291,01,6706,S,+85553011745,,,,,BR,,,GINERASOCI,,,,,,,,,,P003,02
600,0000563435,ZLIF,Russo-Frank - Componentes,Russo-Frank - Componentes,,PZT2PB46,20220110,,,KOO3D4Y0XRZIL5KMIYO,,US1707518734,,0010076069,5055,62-5701036,,,,,,,,3643682,08652,6,0009372505,,Russo-Frank - Componentes,Metals Holdings,New Aaron,84707,582 Rhonda Fords Suite 340,US,3643682086526,02,8892,E,+15486360013,,,,,DE,,,RUSSOFRANK,+12104708400,,,Exportacao,,,,,,P002,01
600,0000563439,ZLIF,Sullivan-Bradshaw - Logistica,Sullivan-Bradshaw - Logistica,,SBOEA2HS,20240510,,,,,GB0533409640,,0010062255,3635,GB325520353906,38744123591,,,,,,,0658454,93118,5,0001402770,LDN,Sullivan-Bradshaw - Logistica,Systems PLC,South Fionatown,BN6429JW,87 Norris Island,GB,0658454931185,02,4987,E,+58673990870,,,,,DE,,,SULLIVANBR,,,,Comercio B2B,,,,,,P002,02
700,0000563458,ZSVC,Vasconcelos Andrade e Filhos - Servicos Industriais,Vasconcelos Andrade e Filhos - Servicos Industriais,,SL217B6BW,20230607,,,42948153908584,,BR8553548120,,0010071692,3041,42948153908584  ,,,,,,,,0499534,53361,5,0005415108,MG,Vasconcelos Andrade e Filhos - Serv,Import,Rodrigues da Praia,35114420,"Conjunto Erick Porto, 59",BR,0499534533615,01,7585,P,+5598977240532,+559827785200,,,,GB,,,VASCONCELO,,,,,,,,,,P003,01
510,0000563499,ZE01,Brown LLC - Componentes,Brown LLC - Componentes,,TAVD4Y7N,20120827,,,,,GB4934162555,,0010073110,9464,GB490898007381,,,,,,,X,6944326,66358,0,0003633121,GLS,Brown LLC - Componentes,Maritime LLP,West Chloe,ZV6963EY,13 Hall Turnpike,GB,6944326663580,02,0152,E,+77888357722,,,,,BR,,,BROWNLLC,,,,Comercio B2C,,,maxime tenetur,,X,P004,02
510,0000563531,ZIMP,Souza - Materiais,Souza - Materiais,,TWJAP2UQ,20201221,,,94115473336667,,BR6080338082,,0010105633,7413,94115473336667  ,,,28VABYVIHX30L25IO4,,,,,5754878,57513,7,0004509786,GO,Souza - Materiais,Procurement,Araújo do Amparo,51938464,Trevo Ísis da Mata,BR,5754878575137,01,8121,P,+5573910637913,+557321530833,,,02,DE,,,SOUZA,,,,,361561,,,,,P003,01
700,0000563574,ZE01,Fonseca - Logistica,Fonseca - Logistica,,EHEO69S,20191201,X,,,,BR7568216797,,0010106997,1272,29444500765010  ,,,,,,,,2062901,01533,4,0009029610,RS,Fonseca - Logistica,Metals ME,Melo das Pedras,28132947,"Loteamento de da Luz, 34",BR,2062901015334,02,0671,P,+5569939032345,,,,,MX,,,FONSECA,,,,,,,,,,P002,02
510,0000563602,ZOTH,da Mata - Materiais,da Mata - Materiais,,PQG9T1YD6PX,20230510,,,4NXAKXLT1HP01SIZ27W,,BR2677307113,,0010100485,5878,44217854916457  ,,,,,,,,5412870,74039,7,0003863270,MG,da Mata - Materiais,Regional Hub,Borges de Sousa,38756807,Vale Sofia Gomes,BR,5412870740397,02,0515,P,+5526960612407,,,,,BR,,,DAMATA,+552636573988,,,,,,,,,P001,01
812,0000563615,ZSVC,Davis-Olson - Logistica,Davis-Olson - Logistica,,OGP2JFZUJ,20170228,,,DQP50WGN31YL1CPTQJ,,US5384336306,,0010092149,7192,74-9315122,,,,,,,,4470484,25264,2,0009754202,WA,Davis-Olson - Logistica,Metals Holdings,New Caseybury,23342,7313 David Neck Apt. 877,US,4470484252642,02,3720,E,+13477777370,,,,,DE,,,DAVISOLSON,+16499093551,,,,,,,,,P001,01
200,0000563715,ZE02,有限会社清水鉱業 - Servicos Industriais,有限会社清水鉱業 - Servicos Industriais,,8HFRO5N5IYFQ,20150114,,,7WTKLY4XV,,,,0010097941,0380,N42CV49M9YA2,,PJJ9TJUE45CWVXMBUY,,,,,,7680845,77819,5,0006788256,XX,有限会社清水鉱業 - Servicos Industriais,Maritime 有限会社,豊島区,60907,335 井上 Street,JP,7680845778195,01,6918,J,+31736965454,,,,,BR,,,有限会社清水鉱業,,,,Manufatura Discreta,,,,,,P004,01
200,0000563876,ZSVC,Caldeira Azevedo S/A - Logistica,Caldeira Azevedo S/A - Logistica,,MV5BS8H6,20150623,,,17381286624719,,,,0010045008,3593,17381286624719  ,,,,,,,,2576620,41306,5,0005173099,RJ,Caldeira Azevedo S/A - Logistica,Operations,Rios,38763435,"Estrada de Moura, 4",BR,2576620413065,01,8970,P,+5544940214311,,,X,,US,,,CALDEIRAAZ,,,,,,1,,,,P003,02
600,0000564268,ZSVC,Holt Gude KG - Logistica,Holt Gude KG - Logistica,,1D5PQ,20190627,,,DE658376441,,DE5616443934,,0010035387,3210,DE597628600,80446003834,,,,,,,8645745,88955,4,0000505804,NW,Holt Gude KG - Logistica,Systems GmbH,Viersen,85591,Seidelstraße 10/20,DE,8645745889554,01,2949,D,+49559015055,,,,,US,,,HOLTGUDEKG,,,Ing. Kathy,,,1,,,,P001,02
400,0000564299,ZE02,Arguello S. R.L. de C.V. - Componentes,Arguello S. R.L. de C.V. - Componentes,,HYFFP,20140726,,,,,MX3687490312,,0010118715,5241,XDTW5BJ9H,,,,,,,,0071257,38888,3,0005177845,YUC,Arguello S. R.L. de C.V. - Componen,Electronics S. de R.L.,Nueva Emiratos Árabes Unidos,060545,Boulevard Moreno 286 Interior 394,MX,0071257388883,02,6052,S,+29248334794,,,,,FR,,,ARGUELLOSR,+49403212647,,,,,1,,,X,P002,01
510,0000564320,ZLIF,Striebitz Stolze AG & Co. KGaA - Materiais,Striebitz Stolze AG & Co. KGaA - Materiais,,YV0W249,20220104,,,DE376674685,,,,0010039290,3486,DE296017984,,,,,,,,7046268,39923,1,0009709302,BW,Striebitz Stolze AG & Co. KGaA - Ma,Operations,Celle,25725,Dimitri-Heinz-Straße 44-94,DE,7046268399231,02,,D,+49444105960,,,,,GB,Alimentos e Bebidas,,STRIEBITZS,,,,,,1,,,,P002,01
600,0000564398,ZE02,Araújo Novaes - EI - Componentes,Araújo Novaes - EI - Componentes,,N4VODTEHA,20220526,,,23010210460243,,BR1520005384,,0010102032,5761,23010210460243  ,,,,,,,,7298875,05032,4,0003370029,GO,Araújo Novaes - EI - Componentes,Procurement,da Mota,58534084,"Passarela Rodrigues, 48",BR,7298875050324,01,3751,P,+5560953860025,,,,,FR,,,ARAÚJONOVA,,,,,,,,,,P001,01
700,0000564432,ZSVC,Reyes-Wood - Logistica,Reyes-Wood - Logistica,,TM7LM8H4,20170723,,,M9PZMFXT75EDB69Y6IWB,,,,0010032284,9179,21-8666397,92706868368,,,,,,,6460233,36727,5,0007053911,FL,Reyes-Wood - Logistica,Maritime Corp.,New Gregory,56840,0893 Taylor Inlet,US,6460233367275,01,4841,E,+14995842085,,,,,BR,Distribuicao Atacadista,,REYESWOOD,,,,Distribuicao Regional,,,,,X,P004,02
400,0000564506,ZLIF,Prévost - Materiais,Prévost - Materiais,,KA84HLO,20140805,,,,,FR9099491343,,0010099473,7238,VLZBAG0YSLP,,,,BVLUVTHL85D17CDTQH0FX2ILTL1G12Q8AWX3HJ0QWIEW6LXTK7Z,,,,3823687,56150,8,0006783879,HDF,Prévost - Materiais,Industrial SARL,Chauveauboeuf,19836,"51, rue Guibert",FR,3823687561508,01,2502,F,+74829276477,,,,,FR,,,PRÉVOST,,,,,,,,,,P001,01
400,0000564507,ZE01,Neves Reis S/A - Materiais,Neves Reis S/A - Materiais,,DI345N0P5H9,20201218,,,,,,,0010008154,3196,4IPSYA8FY,,ZA660JYIG6B1AX1E1D,,,,,,7052800,59846,3,0004777490,XX,Neves Reis S/A - Materiais,Trading S.A.,Reguengos de Monsaraz,011013,"Praça Eduardo Branco, 71",PT,7052800598463,02,9174,P,+85768865454,,,,,BR,Distribuicao Atacadista,,NEVESREISS,,,,Importacao,,1,,,X,P002,02
812,0000564571,ZIMP,Cavalcante Andrade - ME - Servicos Industriais,Cavalcante Andrade - ME - Servicos Industriais,,E0LYQK3RMV4O,20191025,,,45528542064180,,BR5434787955,,0010061166,8431,45528542064180  ,,,,,,,,6259456,45618,2,0007117414,RJ,Cavalcante Andrade - ME - Servicos ,Operations,Marques,53035204,"Vereda Thiago Carvalho, 364",BR,6259456456182,01,9379,P,+5565948231580,,,,,DE,,,CAVALCANTE,,,Gustavo Fa,,,,,,,P002,01
400,0000564622,ZLIF,Kabus AG - Componentes,Kabus AG - Componentes,,NNBR9JESW4,20141129,,,,,DE7129614868,,0010058854,8275,DE404564688,,,,,,,,1798000,81564,6,0006120433,BY,Kabus AG - Componentes,Industrial KG,Quedlinburg,83189,Gerfried-Dippel-Allee 2/4,DE,1798000815646,02,,D,+49482048066,,,,,US,,,KABUSAG,,,,Comercio B2B,,,,X,,P003,01
400,0000564644,ZE02,Ackermann Wilmsen Stiftung & Co. KG - Servicos Industriais,Ackermann Wilmsen Stiftung & Co. KG - Servicos Industriais,,K4LB4EQNG5,20170715,,,DE701648578,,DE5286381242,0000214196,0010096831,3377,DE419300108,,,,6VI8BRGZBQC2YJC6D1A1GPPCSVLZA4CNX,,,,2983683,60161,0,0001136717,BY,Ackermann Wilmsen Stiftung & Co. KG,Distribution,Eisenberg,25371,Meyerweg 956,DE,2983683601610,02,0416,D,+49736823624,,,,,FR,,,ACKERMANNW,+49341549779,,,,,,,X,,P003,02
400,0000564684,ZE02,Pires SA - Logistica,Pires SA - Logistica,,OMD0I,20120503,,,PHH0J7S,,,,0010083166,8126,6LUD24MGEB9Q,,,,,,,,0267660,68466,8,0008487540,HDF,Pires SA - Logistica,Regional Hub,Sainte MargaretVille,36466,"90, avenue de Lévêque",FR,0267660684668,,4180,F,+70764907916,,,,,MX,,,PIRESSA,+45530903438,,,,,,,,,P002,02
400,0000564793,ZIMP,"Lee, Jones and Hurst - Materiais","Lee, Jones and Hurst - Materiais",,CPYOVWP9L,20151022,,,,,GB8086510548,,0010045097,5023,GB380445726709,18762404452,,,NCR3TICBAG3D4E46AFKV,,,,1203102,27213,6,0008645828,YKS,"Lee, Jones and Hurst - Materiais",Wholesale LLP,Katemouth,NR7966ND,48 Nicholas Port,GB,1203102272136,02,7351,E,+69575294138,,,,,FR,Varejo Especializado,,LEEJONESAN,,,,Distribuicao Nacional,605400,1,,,,P004,02
510,0000564889,ZE02,Green PLC - Logistica,Green PLC - Logistica,,6DIW38KVD8SV,20190909,,,FLTTDZ0ZG8JDR9B0E,,US5727458519,,0010041529,6546,95-7027905,,,,,,,,4162805,69867,8,0008008222,WA,Green PLC - Logistica,Operations,Adrianside,89124,79717 Johnson Road,US,4162805698678,02,3134,E,+19394709881,,,,,FR,,,GREENPLC,+12728257995,,,,,,,,X,P001,02
100,0000564914,ZIMP,Fernandes S/A - Materiais,Fernandes S/A - Materiais,,HRCCUDNEWVP,20151231,,,,,,,0010047357,9953,ER5MAJWJ8H0Q3,,,,,,,,8138554,18611,7,0003174021,XX,Fernandes S/A - Materiais,Import,Caldas da Rainha,70372,"Avenida da Conceição, 704",PT,8138554186117,02,1733,P,+25403547400,,,,,DE,,,FERNANDESS,,,,,,,,,,P003,01
600,0000565101,ZIMP,Barese-Manacorda Group - Componentes,Barese-Manacorda Group - Componentes,,JOURH9GD,20120814,,,URXLK7G4Q1Z4,,,,0010032617,0968,97HKW3FTW3,,,,,,,,6408128,68556,2,0007392181,LMI,Barese-Manacorda Group - Componente,Shared Services,Caviola,47737,"Vicolo Babati, 52",IT,6408128685562,02,6863,I,+50692147907,,,X,,MX,,,BARESEMANA,,,,,,,,,,P004,01
100,0000565125,ZOTH,Graf - Logistica,Graf - Logistica,,DPF76,20201020,,,DE498258631,,DE5023102874,,0010094261,1251,DE304605543,69444726146,,,,,,,3768809,05215,7,0000080750,BY,Graf - Logistica,Import,Grimmen,55971,Burkhardt-Schinke-Gasse 9-7,DE,3768809052157,01,0203,D,+49517308234,,,,,US,Logistica Integrada,,GRAF,,,,,,,,,,P003,02
200,0000565142,ZLIF,Bailey-Lopez - Materiais,Bailey-Lopez - Materiais,,KNZXDK2,20230102,,,5T2O2UORIHI8T8TU,,,0000519337,0010031911,7310,35-6973428,,,,,,,,3173738,13622,1,0003558436,CA,Bailey-Lopez - Materiais,Systems LLC,New Rodney,46566,049 Jerry Fords,US,3173738136221,02,9521,E,+14452552735,,,,,BR,Eletroeletronico,,BAILEYLOPE,+17644630147,,,,,,,,,P002,01
300,0000565143,ZE02,Davis-Williams - Servicos Industriais,Davis-Williams - Servicos Industriais,,V93JRHIRVPEC,20200718,,,,,US4181790983,,0010032586,1265,16-8668163,,,,,,,,9739848,67454,3,0003606046,TX,Davis-Williams - Servicos Industria,Tech Inc.,Swansonborough,14535,3733 Latasha Club Suite 345,US,9739848674543,01,7262,E,+19373810091,,,,,FR,,,DAVISWILLI,+14843669973,,,,,,,,,P002,01
510,0000565144,ZSVC,Dallara-Lopresti SPA - Logistica,Dallara-Lopresti SPA - Logistica,X,DXK4JHK,20201117,,,,,IT5511176059,,0010082042,9559,OOY3ZY75ZJH,,IPFT5ZC5IXYGDY64WT,,,,,,9308587,86757,2,0000939432,LMI,Dallara-Lopresti SPA - Logistica,Logistics S.r.l.,Ripe,034556,"Rotonda Riccardo, 0",IT,9308587867572,01,8512,I,+32507698983,,,,,FR,,,DALLARALOP,,,,,,1,,,,P001,02
400,0000565198,ZIMP,"King, Martinez and Brown - Servicos Industriais","King, Martinez and Brown - Servicos Industriais",,OR299BLK,20230203,,,,,,,0010016029,9395,75-5039377,,,,,,,,3806340,18839,9,0008183409,,"King, Martinez and Brown - Servicos",Trading Corp.,Coopermouth,31425,9681 Charles Burg Suite 453,US,3806340188399,02,1970,E,+12038123800,,,,,FR,,,KINGMARTIN,+14079966658,,,,,1,,,,P001,
300,0000565251,ZLIF,Fiebig Winkler GmbH - Materiais,Fiebig Winkler GmbH - Materiais,,OL5Z12,20160506,,,QFGJEIO6LXXMAWH9JP6V,,,,0010025736,3909,DE572064498,,,,,,,,7643086,87651,5,0006674757,BE,Fiebig Winkler GmbH - Materiais,Chemicals GmbH,Lippstadt,21688,Hellmut-Schäfer-Ring 8,DE,7643086876515,01,8216,D,+49442536572,+49604123501,,,,US,,,FIEBIGWINK,,,,,787798,,,,,P001,02
300,0000565364,ZLIF,"Pizziol, Cerquiglini e Saffi Group - Materiais","Pizziol, Cerquiglini e Saffi Group - Materiais",,PEJV52AQ5X,20230501,,,IHUYUB,,IT0648285132,,0010118234,4693,QPX5AV77,,,,,,,,2324040,56006,2,0004346418,LMI,"Pizziol, Cerquiglini e Saffi Group ",Foods S.p.A.,Ala Di Stura,57147,"Via Caboto, 355 Piano 3",IT,2324040560062,01,6603,I,+44327673986,,,,,GB,,,PIZZIOLCER,,,,,,1,,,,P002,01
600,0000565419,ZE01,Rios - Servicos Industriais,Rios - Servicos Industriais,,3SAT0WYT,20220710,,,53113122439174,,BR1186364740,0000571238,0010067994,5592,53113122439174  ,,,,,,,,5719918,55171,4,0007874213,,Rios - Servicos Industriais,Operations,Araújo,29923696,Viaduto Igor Vargas,BR,5719918551714,01,9291,P,+5564943725728,,,,,DE,,,RIOS,,,,,,1,,,,P001,01
400,0000565505,ZE02,Rosemann AG & Co. KGaA - Materiais,Rosemann AG & Co. KGaA - Materiais,,0VMTGOIU0,20240903,,,DE023496806,,DE5320661818,,0010114513,1710,DE675036592,,,,,,,,4338748,63943,4,0008091145,BE,Rosemann AG & Co. KGaA - Materiais,Automotive KG,Miltenberg,62268,Gerta-Ortmann-Ring 54/61,DE,4338748639434,01,6736,D,+49462279959,,,,,DE,,,ROSEMANNAG,,,,Importacao,,,,,,P003,01
600,0000565525,ZE02,"Nelson, Jackson and Hanson - Componentes","Nelson, Jackson and Hanson - Componentes",,QRFQCCDGCAT,20250212,,,54VZ3HGH288LNZ9IEGHX,,US3629636743,,0010009469,4533,53-8239061,,,,,,,,3553463,00038,2,0006004283,CO,"Nelson, Jackson and Hanson - Compon",Operations,Obrienbury,31299,12180 Joann Camp Apt. 513,US,3553463000382,01,6681,E,+18889427432,,,X,,GB,,,NELSONJACK,,,,,,,,,,P003,02
600,0000565527,ZE01,Suministros Izaguirre S.L.L. - Logistica,Suministros Izaguirre S.L.L. - Logistica,,M6N9QEX,20250221,,,,,ES7927494556,,0010056605,3421,B5U4MEEW2IEV,,,,,,,,3608930,25148,0,0005459689,,Suministros Izaguirre S.L.L. - Logi,Procurement,Cádiz,041947,Glorieta Andrea Requena 66 Puerta 9,ES,3608930251480,01,4616,S,+37130694458,,,,,GB,Industria Quimica,,SUMINISTRO,,,,,,1,,,,P004,02
700,0000565723,ZE01,Smith-Hayes - Materiais,Smith-Hayes - Materiais,,BFHU9U,20160604,,,QBPVE4DLL,,CA9450155746,,0010002733,5409,UUKNCP0CHSVU,,,,,,,,8506947,29428,7,0005208603,BC,Smith-Hayes - Materiais,Packaging Inc.,Erikaport,039553,246 Walker Burg,CA,8506947294287,02,5303,E,+12096147259,,,,,BR,,,SMITHHAYES,,,,Processos Continuos,,,,,,P002,02
400,0000565849,ZE01,Pierre S.A.S. - Servicos Industriais,Pierre S.A.S. - Servicos Industriais,,R3SWDAVGJ,20221225,,,,,FR8432644443,,0010034248,2276,26N6UO0OD,59796233190,,,,,,,1852657,19573,4,0001451387,,Pierre S.A.S. - Servicos Industriai,Industrial SAS,Henryboeuf,93602,"91, rue Chantal Laporte",FR,1852657195734,01,7968,F,+65989222958,,,,,,Alimentos e Bebidas,,PIERRESAS,+66959537172,,,,,,,,,P001,01
510,0000565866,ZE02,Perez Inc - Componentes,Perez Inc - Componentes,,0TZU56TSBW1E,20210819,,,,,CA5085834763,,0010053503,2233,S88MDQJL951F1,,,,,,,,4632894,59733,5,0008234554,,Perez Inc - Componentes,Wholesale Ltd.,Lake Dustinstad,020676,408 Emily Viaduct,CA,4632894597335,01,1970,E,+18129569790,,,,,MX,Farmaceutico e Saude,,PEREZINC,+15007853352,,,,,1,,,,P001,01
510,0000565936,ZE01,Kemp LLC - Materiais,Kemp LLC - Materiais,,RP2PUZYW39,20150715,,,,,GB2093165125,0000689962,0010118796,0965,GB539602112609,,,,SNGEIKT4TFB3W9O4798ZSAPUSNCWMNQDBY4P8H2XPFPME3AM5AVVS,,,,4797763,27876,5,0009522676,,Kemp LLC - Materiais,Trading Ltd,Bakerborough,HY5290SC,554 Denise Mountains,GB,4797763278765,02,1661,E,+29309235906,,,,,,Logistica Integrada,,KEMPLLC,,,,,,,,,,P003,01
300,0000565957,ZE02,Eberth Pechel AG - Materiais,Eberth Pechel AG - Materiais,,BSOTU2WSN,20230215,,,DE331329296,,DE4576666241,,0010014475,7414,DE073343474,,,,,,,,6555896,08272,4,0009515982,HE,Eberth Pechel AG - Materiais,Regional Hub,Meiningen,17478,Curt-Gumprich-Allee 2/4,DE,6555896082724,01,9787,D,+49806913468,,,,,BR,,,EBERTHPECH,+49304641951,,,Canal Digital,,,,,,P002,02
