Client,Product,ProductDescription,Language,ProductType,BaseUnit,PurchaseOrderQuantityUnit,PreferredUnitOfMeasure,ProductGroup,ProductHierarchy,Division,IndustrySector,ItemCategoryGroup,CountryOfOrigin,NetWeight,GrossWeight,WeightUnit,MaterialVolume,VolumeUnit,ValidityStartDate,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,AuthorizationGroup,CrossPlantStatus,Brand,ProductManufacturerNumber,WarehouseProductGroup,WarehouseStorageCondition,ProcurementRule,IsMarkedForDeletion,IsBatchManagementRequired,ProductIsConfigurable,QltyMgmtInProcmtIsActive,QualityInspectionGroup,SerialNumberProfile,SizeOrDimensionText
200,000000005011522581,Caixa Arquivo Farmaceutico 42D P002,FR,NLAG,L,EA,EA,Z030,001009005005001009,20,A,LUMF,FR,373.747,415.086,KG,1.169,L,20200822,CB9980520010,20180608,CB9980520020,20140205,M001,,,,,04,,,,,,ZM01,,
300,000000005011522718,Servico de Transporte Standard 26B P003,EN,DIEN,EA,EA,EA,ZMAT,002002004002008005,40,A,LUMF,GB,235.853,245.386,G,1.678,M3,20140724,MDG_USER08,20241203,MDG_USER12,20251118,ZMM1,,,MFR-712197,WA01,,X,,,,,,,
400,000000005011522855,Chave de Manutencao Premium 71B P004,PT,ERSA,M2,M2,M2,ZSRV,003003002008003006,40,M,NORM,BR,3.274,3.918,KG,,,20240420,MM_BATCH_01,20170527,MDG_USER12,20180228,ZMM1,ZL,ORGL,,WA02,Z1,,,,,,QP01,,
510,000000005011522992,Bandeja de Aluminio Standard 99B P001,EN,FERT,PC,PC,PC,Z001,009006009008007003,30,M,NORM,US,408.697,442.374,KG,1.088,CDM,20150324,MM_BATCH_01,20170611,MM_BATCH_03,20180629,M001,02,ZBRN,,,02,,,,X,X,ZM01,,
600,000000005011523129,Tubo de Aluminio Automotivo 15A P002,DE,HALB,PC,PC,PC,Z002,009003005005004006,20,O,LUMF,DE,404.513,493.996,KG,,,20250527,CB9980520010,20240421,CB9980520020,20150115,ZMM1,ZL,,,WHSE,04,,,,,X,QP01,,
700,000000005011523266,Granulado PVC Industrial 07C P003,FR,ROH,KG,KG,KG,Z010,005008009001009004,00,M,BANS,FR,293.347,339.267,KG,1.311,L,20191010,MM_BATCH_01,20200107,MDG_USER12,20190529,M001,,,,,02,F,,X,,,ZM01,ZSER,
812,000000005011523403,Fita Tecnica Standard 04C P004,EN,HAWA,L,EA,L,Z020,007004005002003001,40,C,BANS,GB,345.236,365.930,KG,,,20170809,MM_BATCH_01,20210714,CB9980520020,20200825,M002,,0001,,,Z1,,,X,,X,ZM01,ZSER,
100,000000005011523540,Insumo de Apoio Standard 84D P001,PT,NLAG,G,G,G,Z030,002008006003006009,40,P,VERP,BR,269.461,330.648,KG,2.430,M3,20150419,MDG_USER08,20260413,CB9980520020,20180925,M001,02,ORGL,,,,,,,X,,ZM01,,
200,000000005011523677,Servico de Transporte Leve 11D P002,EN,DIEN,EA,EA,EA,ZMAT,009002002001004007,40,L,BANS,US,218.214,,,,,20200918,MDG_USER08,20250827,CB9980520020,20230830,ZMM1,,0001,,,02,F,,,,,,,
300,000000005011523814,Rolamento Reserva Flexivel 94D P003,DE,ERSA,M,EA,EA,ZSRV,007007004001001001,40,M,LUMF,DE,364.624,,,,,20170726,MM_BATCH_01,20200329,MDG_USER12,20160226,ZMM1,01,ORGL,,WA01,02,X,,,,,QP01,,
400,000000005011523951,Painel Metalico Reforcado 13C P004,FR,FERT,PC,CS,CS,Z001,001001008007007002,20,A,BANS,FR,5.912,7.207,KG,,,20240123,MDG_USER08,20220701,MDG_USER12,20141011,,,0001,,WHSE,04,X,,,,,ZM01,,
510,000000005011524088,Bloco de Cobre Automotivo 40D P001,EN,HALB,PC,PC,PC,Z002,005003008008007003,10,O,LUMF,GB,244.798,261.609,LB,,,20200716,CB9980520010,20210223,MM_BATCH_03,20161203,M002,01,,,WA01,Z1,F,,,,,QP01,,
600,000000005011524225,Aluminio Leve 79A P002,PT,ROH,KG,KG,KG,Z010,002002006008007005,20,C,NORM,BR,271.837,281.402,KG,0.440,L,20250610,CB9980520010,20241228,MM_BATCH_03,20240805,ZMM1,,0001,MFR-603145,WA02,,X,,,,,,,
700,000000005011524362,Filtro de Ar Baixa Densidade 56A P003,EN,HAWA,M2,KG,KG,Z020,008001007007004008,10,L,NORM,US,227.752,257.122,KG,,,20191211,CB9980520010,20150722,CB9980520020,20140121,M002,,0001,,,04,F,,,,,,,
812,000000005011524499,Insumo de Apoio Reforcado 18A P004,DE,NLAG,KG,EA,KG,Z030,008006004004007006,00,O,BANS,DE,5.402,5.587,KG,1.385,M3,20250930,MDG_USER08,20170918,MDG_USER12,20200429,M002,ZL,,MFR-684056,WHSE,04,F,,,,,,,
100,000000005011524636,Servico de Corte Tecnico 68A P001,FR,DIEN,EA,EA,EA,ZMAT,008006004005009003,20,C,LUMF,FR,216.457,,,,,20250524,CB9980520010,20160902,MM_BATCH_03,20170413,M001,01,,,WA02,02,,,,,,,,
200,000000005011524773,Peca de Reposicao Standard 02D P002,EN,ERSA,EA,KG,KG,ZSRV,001005004006005002,40,A,LUMF,GB,139.081,,,0.567,M3,20181221,CB9980520010,20141119,MDG_USER12,20140123,ZMM1,02,PLBL,MFR-437597,WA01,Z1,X,,,,,QP01,,6mm
300,000000005011524910,Modulo Industrial Industrial 45C P003,PT,FERT,PC,CS,PC,Z001,004003005004005008,10,A,LUMF,BR,260.485,318.286,G,,,20250507,CB9980520010,20240702,MM_BATCH_03,20150830,M002,02,,,WHSE,04,,,,,,,,
400,000000005011525047,Bobina de Papel Alimenticio 66D P004,EN,HALB,PAL,EA,EA,Z002,005005007002003006,10,O,NORM,US,299.453,302.881,KG,,,20190802,MM_BATCH_01,20160207,CB9980520020,20180526,,02,,MFR-256201,,04,F,,,,,ZM01,,
510,000000005011525184,Granulado PVC Baixa Densidade 21C P001,DE,ROH,EA,EA,EA,Z010,008004005001008009,40,A,LEER,DE,22.031,23.179,LB,1.055,M3,20140119,MM_BATCH_01,20180702,MM_BATCH_03,20180924,ZMM1,ZL,ORGL,,,02,,,,,,,,
600,000000005011525321,Conector Universal Alimenticio 44D P002,FR,HAWA,M2,KG,M2,Z020,005005006007006008,20,O,LEER,FR,296.025,,,2.317,M3,20220311,MDG_USER08,20231014,MM_BATCH_03,20240416,M002,02,,,,02,F,,,X,,ZM01,,
700,000000005011525458,Material de Escritorio Alta Densidade 47,EN,NLAG,KG,EA,KG,Z030,003009001007009008,20,A,LUMF,GB,360.547,447.067,KG,0.594,L,20170822,MM_BATCH_01,20180720,MDG_USER12,20220525,ZMM1,,,,,02,,,,,,ZM01,,
812,000000005011525595,Servico de Corte Alta Densidade 42B P004,PT,DIEN,EA,EA,EA,ZMAT,001006004003006008,00,A,BANS,BR,407.563,,,0.683,M3,20160320,CB9980520010,20220129,MDG_USER12,20210615,M002,02,,,,Z1,X,,,,,QP01,,
100,000000005011525732,Rolamento Reserva Baixa Densidade 93D P0,EN,ERSA,M2,M2,M2,ZSRV,002009001004003001,40,P,BANS,US,71.953,82.662,G,1.161,L,20181029,CB9980520010,20231016,CB9980520020,20181226,,,,MFR-477671,,02,,,,,,,,
200,000000005011525869,Componente Eletrico Premium 88C P002,DE,FERT,PAL,PAL,PAL,Z001,008008005004009007,40,O,NORM,DE,53.836,58.493,LB,1.773,L,20241126,MM_BATCH_01,20220211,MM_BATCH_03,20150103,,ZL,,,,02,,,,,,,,
300,000000005011526006,Bloco de Cobre Leve 10A P003,FR,HALB,PC,CS,CS,Z002,002001004003005005,00,M,VERP,FR,341.929,364.216,LB,,,20230503,MDG_USER08,20230421,CB9980520020,20160509,M002,,ZBRN,,,02,,,,,,,,
400,000000005011526143,Granulado PVC Standard 79D P004,EN,ROH,EA,KG,KG,Z010,006009006007002008,10,O,NORM,GB,250.392,307.994,LB,,,20141126,MDG_USER08,20140321,MDG_USER12,20230411,M001,02,,,,02,,,,,,,,
510,000000005011526280,Adesivo Industrial Automotivo 60C P001,PT,HAWA,EA,EA,EA,Z020,008002003002006004,10,A,LUMF,BR,246.059,,,0.063,CDM,20231128,MDG_USER08,20190327,CB9980520020,20250617,M001,,,,,,,,,,X,,,
600,000000005011526417,Caixa Arquivo Flexivel 60B P002,EN,NLAG,KG,EA,EA,Z030,004003001005003008,40,L,LUMF,US,222.248,228.454,KG,0.167,M3,20180908,MM_BATCH_01,20240609,MM_BATCH_03,20160626,,ZL,ZBX1,,WHSE,02,,,,,,ZM01,,
700,000000005011526554,Servico de Montagem Alimenticio 11C P003,DE,DIEN,EA,EA,EA,ZMAT,006005004008008006,10,M,NORM,DE,250.639,298.480,LB,0.390,CDM,20201120,MDG_USER08,20230416,MM_BATCH_03,20250727,ZMM1,02,,,WA01,Z1,,,,,,,,
812,000000005011526691,Chave de Manutencao Leve 16C P004,FR,ERSA,L,EA,L,ZSRV,003007009005006006,40,C,NORM,FR,365.025,449.282,KG,0.022,CDM,20210212,MDG_USER08,20200831,MDG_USER12,20250430,M002,01,ZBX1,MFR-598896,WA01,,F,,,,,ZM01,,
100,000000005011526828,Componente Eletrico Premium 45D P001,EN,FERT,PC,CS,CS,Z001,009006004009005001,40,P,BANS,GB,211.335,255.673,KG,1.729,CDM,20180905,CB9980520010,20221106,CB9980520020,20220823,,01,,,,02,F,,,,,ZM01,,
200,000000005011526965,Filme Plastico Alimenticio 75A P002,PT,HALB,PAL,EA,PAL,Z002,007009003002008009,00,C,BANS,BR,226.480,,,0.524,M3,20180803,CB9980520010,20181213,MDG_USER12,20260412,M001,02,,,WHSE,02,,,,,X,QP01,,
300,000000005011527102,Latão Reforcado 32B P003,EN,ROH,G,EA,EA,Z010,006004004003006007,30,M,BANS,US,337.800,361.481,KG,2.028,M3,20230112,CB9980520010,20230926,MM_BATCH_03,20210101,M002,,,,,,,,,,,,,
400,000000005011527239,Papel Cartao Flexivel 17D P004,DE,HAWA,M2,KG,M2,Z020,001004009003006001,40,M,LEER,DE,333.595,,,0.584,CDM,20140127,MDG_USER08,20190223,MDG_USER12,20141028,ZMM1,01,,,WA02,,F,,,,X,ZM01,,84mm
510,000000005011527376,Material de Escritorio Tecnico 10C P001,FR,NLAG,M,M,M,Z030,002009001008009009,30,L,BANS,FR,355.323,,,1.625,L,20210725,CB9980520010,20160927,MDG_USER12,20190320,,ZL,,,WHSE,02,,,,,,,,157mm
600,000000005011527513,Servico de Corte Alimenticio 31C P002,EN,DIEN,EA,EA,EA,ZMAT,003009004001006004,40,A,LEER,GB,312.783,,,0.279,CDM,20151117,CB9980520010,20240122,CB9980520020,20241030,M002,,ORGL,MFR-426212,WA02,02,,,,,,ZM01,,116mm
700,000000005011527650,Peca de Reposicao Baixa Densidade 01B P0,PT,ERSA,M2,M2,M2,ZSRV,009004001008006001,00,A,LEER,BR,30.567,33.353,G,0.024,L,20190427,MDG_USER08,20201007,MDG_USER12,20210728,ZMM1,,,MFR-623691,,02,X,,,,,QP01,,163mm
812,000000005011527787,Bandeja de Aluminio Alta Densidade 67A P,EN,FERT,PAL,EA,EA,Z001,005005008008008003,00,O,NORM,US,238.849,239.596,LB,0.269,M3,20140625,CB9980520010,20220426,MM_BATCH_03,20200816,M001,ZL,,,WHSE,Z1,F,,,,,,,
100,000000005011527924,Placa Tecnica Leve 25D P001,DE,HALB,PAL,EA,PAL,Z002,005007001007007005,40,P,LUMF,DE,107.595,,,0.150,CDM,20210713,MDG_USER08,20180604,MM_BATCH_03,20180920,M002,01,,MFR-911460,WHSE,04,,,,,,ZM01,,
200,000000005011528061,Resina Epoxi Leve 67C P002,FR,ROH,KG,EA,KG,Z010,007008002008006009,10,C,LUMF,FR,291.247,299.283,KG,,,20220513,MM_BATCH_01,20180122,MDG_USER12,20160301,ZMM1,01,PLBL,,WHSE,04,,,,,X,QP01,,
300,000000005011528198,Conector Universal Tecnico 91D P003,EN,HAWA,EA,EA,EA,Z020,009006001006002002,20,M,VERP,GB,254.673,255.070,KG,,,20230920,MDG_USER08,20140423,MDG_USER12,20161128,M002,ZL,ORGL,MFR-604534,,,,,X,,,,ZSER,
400,000000005011528335,Material de Escritorio Alimenticio 04B P,PT,NLAG,G,KG,G,Z030,003003008006001007,30,C,LUMF,BR,169.366,169.598,KG,0.857,L,20200718,MM_BATCH_01,20231218,MM_BATCH_03,20260308,M001,02,ZBX1,,,02,,,,,X,ZM01,,
510,000000005011528472,Servico de Transporte Flexivel 77B P001,EN,DIEN,EA,EA,EA,ZMAT,004009003009003007,00,M,VERP,US,75.526,85.569,LB,0.530,L,20160627,MDG_USER08,20250423,MM_BATCH_03,20190818,M001,02,,,,04,,,,,,,,
600,000000005011528609,Sensor Reserva Automotivo 95A P002,DE,ERSA,KG,KG,KG,ZSRV,003009001002001009,10,A,BANS,DE,216.535,232.286,KG,1.289,CDM,20221224,MDG_USER08,20201129,CB9980520020,20230624,,,0001,MFR-964108,,04,,,,,,,,
700,000000005011528746,Suporte de Aco Alta Densidade 95B P003,FR,FERT,PC,CS,PC,Z001,009006005004006002,40,P,BANS,FR,48.863,60.570,LB,1.897,M3,20200719,CB9980520010,20150505,MM_BATCH_03,20170614,M002,01,0001,,,02,F,,X,,,ZM01,SERI,
812,000000005011528883,Composto Quimico Farmaceutico 29B P004,EN,HALB,PAL,EA,PAL,Z002,002007003004001002,20,A,BANS,GB,131.241,137.468,KG,,,20171024,CB9980520010,20150413,CB9980520020,20190915,ZMM1,,,,WA01,04,,,X,,,,ZSER,
100,000000005011529020,Aco Carbono Standard 31C P001,PT,ROH,L,L,L,Z010,001004007003005002,00,A,LEER,BR,67.643,67.929,KG,,,20251120,MM_BATCH_01,20180718,MM_BATCH_03,20200713,,,,,,,X,,,,,,,22mm
200,000000005011529157,Adesivo Industrial Automotivo 12A P002,EN,HAWA,M,EA,EA,Z020,001004008006002005,40,O,LUMF,US,375.992,,,2.207,M3,20231014,CB9980520010,20171128,CB9980520020,20231217,ZMM1,,,MFR-493724,WHSE,Z1,,,,,,QP01,,
300,000000005011529294,Etiqueta Adesiva Reforcado 45D P003,DE,NLAG,L,EA,L,Z030,005009009001001004,20,P,BANS,DE,222.055,240.659,KG,0.935,M3,20170412,CB9980520010,20150118,MM_BATCH_03,20150127,,,,,WHSE,,X,,,,,,,
400,000000005011529431,Servico de Montagem Leve 20A P004,FR,DIEN,EA,EA,EA,ZMAT,003001006008002009,40,O,NORM,FR,279.671,,,,,20231107,MM_BATCH_01,20160908,MDG_USER12,20240714,M002,02,,,WA02,,,,,,,ZM01,,
510,000000005011529568,Kit de Vedacao Tecnico 54A P001,EN,ERSA,L,KG,KG,ZSRV,004007001008001004,40,A,LUMF,GB,203.417,223.751,KG,1.807,CDM,20150225,CB9980520010,20180412,MM_BATCH_03,20161221,M002,,,,,Z1,F,,,,,QP01,,
600,000000005011529705,Conector de Cobre Alta Densidade 49A P00,PT,FERT,PAL,PAL,PAL,Z001,008004007006009006,20,P,LEER,BR,15.516,17.815,G,0.916,M3,20231023,MDG_USER08,20181021,CB9980520020,20250319,M001,01,ORGL,,WHSE,Z1,F,,,,,,,249mm
700,000000005011529842,Perfil Metalico Industrial 80A P003,EN,HALB,PAL,PAL,PAL,Z002,003003005003009001,40,M,BANS,US,373.121,,,,,20190725,MDG_USER08,20200122,CB9980520020,20250705,ZMM1,02,,,WHSE,Z1,F,,X,,,ZM01,SERI,
812,000000005011529979,Polietileno Flexivel 66A P004,DE,ROH,M,EA,M,Z010,003009007009005003,20,P,BANS,DE,219.964,,,2.168,L,20220830,MM_BATCH_01,20220925,MDG_USER12,20210203,M001,ZL,,,,04,,,,,,,,413mm
100,000000005011530116,Fita Tecnica Premium 15B P001,FR,HAWA,EA,EA,EA,Z020,006003007008008008,30,O,NORM,FR,159.898,176.272,LB,2.464,L,20180422,CB9980520010,20230221,CB9980520020,20220523,,01,ZBX1,MFR-379512,,,,,,,,QP01,,
200,000000005011530253,Material de Escritorio Tecnico 68C P002,EN,NLAG,EA,EA,EA,Z030,006001001001005008,40,C,BANS,GB,244.149,,,1.171,CDM,20170928,MDG_USER08,20200324,MDG_USER12,20150808,,,,,,02,F,,,,X,QP01,,124mm
300,000000005011530390,Servico de Corte Reforcado 86C P003,PT,DIEN,EA,EA,EA,ZMAT,002003003005005003,30,L,LUMF,BR,88.006,106.663,LB,1.883,M3,20141113,CB9980520010,20150317,MM_BATCH_03,20140930,ZMM1,02,,,,02,F,,,,,QP01,,
400,000000005011530527,Peca de Reposicao Baixa Densidade 67C P0,EN,ERSA,L,EA,L,ZSRV,003006009006001009,20,P,NORM,US,138.074,138.748,KG,2.404,L,20170831,CB9980520010,20230403,MM_BATCH_03,20170607,M001,,ZBX1,,,02,,,,,,,,
510,000000005011530664,Bandeja de Aluminio Alimenticio 43D P001,DE,FERT,PC,CS,PC,Z001,003004007006006003,40,O,NORM,DE,392.957,430.245,KG,0.905,L,20190709,CB9980520010,20260227,MM_BATCH_03,20191010,ZMM1,01,,,,04,F,,,,,,,
600,000000005011530801,Painel Laminado Alimenticio 60D P002,FR,HALB,PAL,PAL,PAL,Z002,001006007005007002,00,C,NORM,FR,401.816,463.215,LB,0.759,M3,20221121,MM_BATCH_01,20200415,CB9980520020,20160827,M002,,,MFR-848015,,02,F,,,,X,,,
700,000000005011530938,Vidro Temperado Alimenticio 76C P003,EN,ROH,EA,KG,EA,Z010,005001003002006009,10,O,BANS,GB,174.039,200.249,G,0.732,L,20220130,MDG_USER08,20240414,MDG_USER12,20150506,ZMM1,02,,,,Z1,,,,,,,,
812,000000005011531075,Valvula de Metal Alimenticio 49D P004,PT,HAWA,L,KG,KG,Z020,003004001008009008,10,O,BANS,BR,286.404,295.240,KG,,,20200622,CB9980520010,20240923,MM_BATCH_03,20210622,,,,,,,F,,,,X,ZM01,,
100,000000005011531212,Caixa Arquivo Baixa Densidade 37B P001,EN,NLAG,EA,KG,KG,Z030,005003002007003002,20,O,LUMF,US,42.649,46.541,LB,,,20170506,MM_BATCH_01,20140903,CB9980520020,20211130,ZMM1,02,,,WA01,04,F,,,,,ZM01,,
200,000000005011531349,Servico de Montagem Standard 29B P002,DE,DIEN,EA,EA,EA,ZMAT,004001006005009008,30,P,LEER,DE,168.644,193.067,G,,,20190625,MDG_USER08,20151007,MM_BATCH_03,20191215,,02,,MFR-124664,,04,X,,,,,,,
300,000000005011531486,Engrenagem Reserva Alimenticio 02A P003,FR,ERSA,L,L,L,ZSRV,003007007009005008,30,P,NORM,FR,232.468,249.348,KG,0.066,L,20190917,MM_BATCH_01,20170701,CB9980520020,20231129,M001,,ORGL,MFR-282846,,04,,,,,,ZM01,,
400,000000005011531623,Painel Metalico Automotivo 86B P004,EN,FERT,EA,EA,EA,Z001,004008001007007002,00,P,LUMF,GB,175.184,,,2.252,M3,20161225,MM_BATCH_01,20140710,MM_BATCH_03,20250628,ZMM1,02,PLBL,,WHSE,04,F,,,,,,,
510,000000005011531760,Painel Laminado Baixa Densidade 47A P001,PT,HALB,PAL,PAL,PAL,Z002,007004003003009006,20,P,LUMF,BR,170.216,185.453,KG,0.676,L,20211207,MM_BATCH_01,20140625,MDG_USER12,20220913,,01,,,WA01,02,X,,,,X,ZM01,,
600,000000005011531897,Aluminio Flexivel 13B P002,EN,ROH,KG,EA,KG,Z010,002009009002002007,10,M,BANS,US,405.941,438.715,KG,1.898,M3,20171121,MM_BATCH_01,20170811,MM_BATCH_03,20241031,ZMM1,01,,,WA02,02,,,X,,,QP01,ZSER,
700,000000005011532034,Conector Universal Alimenticio 29B P003,DE,HAWA,L,KG,L,Z020,004006008007007005,30,A,VERP,DE,180.402,224.527,KG,,,20160514,MM_BATCH_01,20190610,MM_BATCH_03,20210726,M001,,,,,04,X,,,,,,,305mm
812,000000005011532171,Pano de Limpeza Standard 74D P004,FR,NLAG,G,KG,KG,Z030,002002002009008001,10,M,LUMF,FR,327.676,405.058,KG,0.300,CDM,20170125,MM_BATCH_01,20140323,MDG_USER12,20240901,M001,ZL,ZBX1,MFR-140208,WA01,Z1,X,,,,X,ZM01,,
100,000000005011532308,Servico de Transporte Premium 39C P001,EN,DIEN,EA,EA,EA,ZMAT,003003007003007002,40,M,LUMF,GB,212.089,,,1.123,CDM,20241007,MM_BATCH_01,20140423,MM_BATCH_03,20141130,,ZL,,,WA02,04,X,,,,,QP01,,369mm
200,000000005011532445,Rolamento Reserva Automotivo 63A P002,PT,ERSA,M2,KG,KG,ZSRV,002001005009005008,20,C,LEER,BR,105.759,121.848,G,,,20170825,MDG_USER08,20230513,MDG_USER12,20170704,ZMM1,01,,,,02,,,,,,,,
300,000000005011532582,Garrafa PET Baixa Densidade 50C P003,EN,FERT,PAL,PAL,PAL,Z001,003007001007005004,30,O,VERP,US,160.300,180.279,LB,1.617,M3,20260217,MDG_USER08,20201130,MM_BATCH_03,20251125,M002,02,0001,,,02,,,,,,QP01,,
400,000000005011532719,Placa de Polimero Alta Densidade 26D P00,DE,HALB,CS,EA,EA,Z002,009009006008001001,40,M,LEER,DE,40.061,,,0.201,CDM,20220328,CB9980520010,20151026,CB9980520020,20141231,M002,01,0001,,WHSE,02,F,,,,,,,
510,000000005011532856,Borracha Nitrilica Automotivo 36C P001,FR,ROH,M,M,M,Z010,009005005008003004,20,O,NORM,FR,234.240,273.282,KG,1.767,CDM,20191015,MM_BATCH_01,20230110,CB9980520020,20170216,M002,ZL,,,,02,,,X,,,,,
600,000000005011532993,Manta Plastica Leve 72C P002,EN,HAWA,KG,KG,KG,Z020,006004008009009002,40,L,LEER,GB,323.238,401.603,KG,,,20150520,MM_BATCH_01,20160529,MDG_USER12,20180315,M002,02,ZBRN,,,04,F,,,,X,QP01,,
700,000000005011533130,Insumo de Apoio Alta Densidade 95D P003,PT,NLAG,EA,KG,EA,Z030,005001004004001007,20,M,BANS,BR,96.574,103.691,LB,,,20150326,MDG_USER08,20221012,MDG_USER12,20220919,ZMM1,02,,MFR-324232,,04,X,,,,,,,
812,000000005011533267,Servico de Montagem Tecnico 72D P004,EN,DIEN,EA,EA,EA,ZMAT,006007006006004003,10,M,BANS,US,76.552,77.364,G,0.770,M3,20250918,MM_BATCH_01,20231005,CB9980520020,20250329,M001,,,,,,,,,,,,,
100,000000005011533404,Rolamento Reserva Baixa Densidade 06B P0,DE,ERSA,EA,EA,EA,ZSRV,002004001003009002,00,A,LEER,DE,393.535,414.435,KG,0.562,M3,20210525,MM_BATCH_01,20140306,MM_BATCH_03,20140311,ZMM1,,ORGL,MFR-557097,,04,F,,,,,ZM01,,
200,000000005011533541,Modulo Industrial Automotivo 85C P002,FR,FERT,CS,CS,CS,Z001,008009001004005004,20,L,BANS,FR,384.086,440.207,G,0.258,M3,20230108,CB9980520010,20141216,MDG_USER12,20191214,,02,,MFR-773972,,02,F,,,,,QP01,,
300,000000005011533678,Painel Laminado Standard 11B P003,EN,HALB,PAL,EA,PAL,Z002,001004002003007007,20,A,BANS,GB,128.988,149.601,KG,,,20250704,CB9980520010,20220824,MM_BATCH_03,20230509,M001,,ZBX1,,WHSE,,X,,,,,,,
400,000000005011533815,Papel Kraft Automotivo 87D P004,PT,ROH,L,KG,L,Z010,007008001008008009,00,P,NORM,BR,220.260,258.977,KG,,,20160726,CB9980520010,20241212,CB9980520020,20201108,M001,ZL,ZBX1,,WHSE,04,F,,,,,,,
510,000000005011533952,Rolamento Alta Densidade 80B P001,EN,HAWA,G,G,G,Z020,007001009006008006,00,M,NORM,US,263.025,273.003,KG,0.460,L,20211024,MDG_USER08,20250316,MM_BATCH_03,20210720,M001,02,ORGL,,,02,,,X,X,,,,
600,000000005011534089,Papel Sulfite Alta Densidade 11A P002,DE,NLAG,G,G,G,Z030,005005002006004005,10,P,BANS,DE,314.164,380.199,KG,,,20190309,CB9980520010,20181120,MDG_USER12,20220120,M002,02,,MFR-166284,WA02,,,,,,,,,
700,000000005011534226,Servico de Montagem Standard 60D P003,FR,DIEN,EA,EA,EA,ZMAT,009001003001007005,30,L,BANS,FR,129.110,144.911,KG,,,20220512,MM_BATCH_01,20251106,MDG_USER12,20190202,,,,,WA01,04,,,,,,,,
812,000000005011534363,Peca de Reposicao Automotivo 06C P004,EN,ERSA,EA,EA,EA,ZSRV,003002005002009008,10,P,NORM,GB,302.848,312.152,KG,1.939,M3,20161123,MDG_USER08,20140225,MM_BATCH_03,20150502,M002,ZL,,MFR-145711,,02,,,,,,,,394mm
100,000000005011534500,Suporte de Aco Industrial 99B P001,PT,FERT,CS,EA,EA,Z001,005005004008001005,40,C,VERP,BR,9.277,9.332,G,,,20170222,MM_BATCH_01,20210706,MDG_USER12,20140521,M001,01,PLBL,,WHSE,,,,,,,,,
200,000000005011534637,Chapa de Aco Flexivel 78D P002,EN,HALB,PAL,PAL,PAL,Z002,008006002005003006,40,P,BANS,US,310.597,345.477,LB,0.912,CDM,20160716,MM_BATCH_01,20220527,MM_BATCH_03,20250519,,02,ZBX1,,,Z1,,,,,,,,
300,000000005011534774,Borracha Nitrilica Industrial 18B P003,DE,ROH,M2,KG,M2,Z010,008007003003005009,10,M,BANS,DE,233.466,243.369,KG,0.528,M3,20220505,MM_BATCH_01,20210825,MM_BATCH_03,20170618,ZMM1,,,,WHSE,Z1,F,,,,,QP01,,100mm
400,000000005011534911,Rolamento Alimenticio 70B P004,FR,HAWA,M2,KG,KG,Z020,004009006007003006,30,A,LEER,FR,81.540,88.943,G,0.515,CDM,20211024,CB9980520010,20150314,CB9980520020,20210927,M001,,,,,04,F,,,,,QP01,,
510,000000005011535048,Insumo de Apoio Industrial 82B P001,EN,NLAG,G,G,G,Z030,008001009005008008,00,A,LUMF,GB,108.019,132.853,KG,2.144,L,20210127,MDG_USER08,20200910,CB9980520020,20140925,ZMM1,,ZBX1,MFR-790608,WA01,,,,,,,ZM01,,
600,000000005011535185,Servico de Montagem Industrial 72D P002,PT,DIEN,EA,EA,EA,ZMAT,008003004001009005,00,M,VERP,BR,409.826,424.001,G,1.663,CDM,20221029,CB9980520010,20240311,MM_BATCH_03,20180222,ZMM1,01,,,WA02,02,X,,,,,,,
700,000000005011535322,Rolamento Reserva Tecnico 84B P003,EN,ERSA,M,EA,EA,ZSRV,002006007009001006,40,P,LUMF,US,7.817,7.965,G,,,20251110,MM_BATCH_01,20180216,CB9980520020,20150309,ZMM1,,ORGL,MFR-690124,,02,,,,,,ZM01,,
812,000000005011535459,Kit de Montagem Alimenticio 90A P004,DE,FERT,EA,EA,EA,Z001,005008007003001003,30,L,LUMF,DE,394.510,400.457,G,,,20210712,MDG_USER08,20241229,MDG_USER12,20150119,M001,01,PLBL,MFR-574402,WA01,,,,,,,,,
100,000000005011535596,Chapa de Aco Premium 84D P001,FR,HALB,PAL,EA,PAL,Z002,006004002001005009,40,M,BANS,FR,59.928,74.170,KG,0.244,M3,20251015,CB9980520010,20210102,MDG_USER12,20221104,M002,01,,,,02,,,,,,,,34mm
200,000000005011535733,Latão Standard 25C P002,EN,ROH,M2,EA,M2,Z010,007002004006005001,00,A,VERP,GB,277.364,,,1.458,CDM,20140311,MDG_USER08,20210123,MM_BATCH_03,20201211,ZMM1,01,,,,Z1,,,,X,,,,
300,000000005011535870,Valvula de Metal Tecnico 39A P003,PT,HAWA,M,M,M,Z020,008001005004007008,40,M,VERP,BR,199.115,245.450,G,1.896,L,20140812,MM_BATCH_01,20220902,CB9980520020,20171122,,,0001,MFR-919889,,04,,,,,,,,
400,000000005011536007,Material de Escritorio Premium 95A P004,EN,NLAG,G,KG,G,Z030,008007004007001004,30,O,LEER,US,186.607,217.626,KG,,,20200219,MDG_USER08,20180503,CB9980520020,20140515,ZMM1,,,,,04,,,,,,,,
